state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,Election Year
Maharashtra,Nanded,Dr. Manish Dattataray Wadje,MALE,44,GENERAL,IND,Apple,1452,1,1453,1719322,2019
Maharashtra,Nanded,Dr. Mahesh Prakashrao Talegaonkar,MALE,41,GENERAL,IND,Lady Finger,3776,2,3778,1719322,2019
Maharashtra,Nanded,Madhavrao Sambhajee Gaikwad (Panchsheel),MALE,59,GENERAL,IND,CCTV Camera,3294,1,3295,1719322,2019
Maharashtra,Nanded,Ranjit Gangadharrao Deshmukh,MALE,31,GENERAL,IND,Sewing Machine,1787,1,1788,1719322,2019
Maharashtra,Nanded,Shivanand Ashokrao Deshmukh,MALE,30,GENERAL,IND,Pen Drive,2762,1,2763,1719322,2019
Maharashtra,Nanded,NOTA,,,,NOTA,,6080,34,6114,1719322,2019
Maharashtra,Parbhani,JADHAV SANJAY (BANDU) HARIBHAU,MALE,52,GENERAL,SHS,Bow and Arrow,538214,727,538941,1985228,2019
Maharashtra,Parbhani,COM. RAJAN KSHIRSAGAR,MALE,52,GENERAL,CPI,Ears of Corn And Sickle,17085,10,17095,1985228,2019
Maharashtra,Parbhani,RAJESH UTTAMRAO VITEKAR,MALE,39,GENERAL,NCP,Clock,496372,370,496742,1985228,2019
Maharashtra,Parbhani,DR.VAIJNATH SITARAM PHAD,MALE,62,GENERAL,BSP,Elephant,5636,17,5653,1985228,2019
Maharashtra,Parbhani,DR. APPASAHEB ONKAR KADAM,MALE,54,GENERAL,STBP,Pressure Cooker,2771,4,2775,1985228,2019
Maharashtra,Parbhani,ALAMGIR MOHD. KHAN,MALE,37,GENERAL,VBA,Cup & Saucer,149834,112,149946,1985228,2019
Maharashtra,Parbhani,UTTAMRAO PANDURANGRAO RATHOD,MALE,66,GENERAL,BMUP,Cot,2388,4,2392,1985228,2019
Maharashtra,Parbhani,KISHOR NAMDEV GAWARE,MALE,27,SC,BPSJP,Gas Cylinder,1666,2,1668,1985228,2019
Maharashtra,Parbhani,ADV. YASHWANT RAMBHAU KASBE,MALE,51,SC,BARESP,Air Conditioner,1625,2,1627,1985228,2019
Maharashtra,Parbhani,SHAIKH SALIM SHAIKH IBRAHIM,MALE,45,GENERAL,BAHUMP,Whistle,6127,1,6128,1985228,2019
Maharashtra,Parbhani,SUBHASH ASHOKRAO AMBHORE (DUDHAGAONKAR),MALE,31,GENERAL,ANC,Gramophone,1471,2,1473,1985228,2019
Maharashtra,Parbhani,SANTOSH GOVIND RATHOD,MALE,35,GENERAL,BBKD,Television,2008,1,2009,1985228,2019
Maharashtra,Parbhani,HARISHCHANDRA DATTU PATIL,MALE,59,GENERAL,SanS,Auto- Rickshaw,1987,0,1987,1985228,2019
Maharashtra,Parbhani,KISHOR BABURAO MUNNEMANIK,MALE,35,ST,IND,COMPUTER,2909,0,2909,1985228,2019
Maharashtra,Parbhani,GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,MALE,37,GENERAL,IND,Helicopter,4045,2,4047,1985228,2019
Maharashtra,Parbhani,BOBADE SAKHARAM GYANBA,MALE,43,GENERAL,IND,Sewing Machine,6183,2,6185,1985228,2019
Maharashtra,Parbhani,SANGITA KALYANRAO NIRMAL,FEMALE,42,GENERAL,IND,DIAMOND,6653,2,6655,1985228,2019
Maharashtra,Parbhani,NOTA,,,,NOTA,,4537,13,4550,1985228,2019
Maharashtra,Jalna,Autade Vilas Keshavrao,MALE,50,GENERAL,INC,Hand,364348,856,365204,1867220,2019
Maharashtra,Jalna,Danve Raosaheb Dadarao,MALE,65,GENERAL,BJP,Lotus,694945,3074,698019,1867220,2019
Maharashtra,Jalna,Mahendra Kachru Sonwane,MALE,39,GENERAL,BSP,Elephant,9048,20,9068,1867220,2019
Maharashtra,Jalna,Uttam Dhanu Rathod,MALE,65,GENERAL,ALoP,Battery Torch,2640,3,2643,1867220,2019
Maharashtra,Jalna,Ganesh Shankar Chandode,MALE,30,SC,ABHS,Gas Cylinder,1562,5,1567,1867220,2019
Maharashtra,Jalna,Pramod Baburao Kharat,MALE,49,SC,BARESP,Air Conditioner,1061,1,1062,1867220,2019
Maharashtra,Jalna,Feroz Ali,MALE,59,GENERAL,BMUP,Cot,2013,4,2017,1867220,2019
Maharashtra,Jalna,Dr. Sharadchandra Wankhede,MALE,65,GENERAL,VBA,Whistle,76924,234,77158,1867220,2019
Maharashtra,Jalna,Adv. Trimbak Baburao Jadhav,MALE,64,GENERAL,STBP,Cup & Saucer,5285,14,5299,1867220,2019
Maharashtra,Jalna,Annasaheb Devidasrao Ugale,MALE,51,GENERAL,IND,Bat,1209,0,1209,1867220,2019
Maharashtra,Jalna,Anita Lalchand Khandade (Rajput),FEMALE,38,GENERAL,IND,Television,1739,6,1745,1867220,2019
Maharashtra,Jalna,Arun Chintaman Chavhan,MALE,32,GENERAL,IND,Pen Nib with Seven Rays,2843,1,2844,1867220,2019
Maharashtra,Jalna,Ahemad Rahim Shaikh,MALE,49,GENERAL,IND,Auto- Rickshaw,1760,3,1763,1867220,2019
Maharashtra,Jalna,Nade Dnyaneshwar Dagduji,MALE,52,SC,IND,Tractor Chalata Kisan,2678,1,2679,1867220,2019
Maharashtra,Jalna,Adv. Yogesh Dattu Gullapelli,MALE,29,GENERAL,IND,Laptop,3483,2,3485,1867220,2019
Maharashtra,Jalna,Ratan Aasaram Landge,MALE,39,SC,IND,Plastering Trowel,6170,0,6170,1867220,2019
Maharashtra,Jalna,Raju Ashok Gawali,MALE,30,GENERAL,IND,Road Roller,4081,0,4081,1867220,2019
Maharashtra,Jalna,Shahadev Mahadev Palve,MALE,35,GENERAL,IND,Key,4184,3,4187,1867220,2019
Maharashtra,Jalna,Sapkal Lilabai Dharma,FEMALE,55,SC,IND,Gas Stove,1152,2,1154,1867220,2019
Maharashtra,Jalna,Sirsath Sham,MALE,31,GENERAL,IND,Ganna Kisan,1146,2,1148,1867220,2019
Maharashtra,Jalna,NOTA,,,,NOTA,,15550,87,15637,1867220,2019
Maharashtra,Aurangabad,Chandrakant Khaire,MALE,67,GENERAL,SHS,Bow and Arrow,383759,791,384550,1886284,2019
Maharashtra,Aurangabad,Jaya Balu Rajkundal,FEMALE,54,SC,BSP,Elephant,4793,28,4821,1886284,2019
Maharashtra,Aurangabad,Zambad Subhash Manakchand,MALE,56,GENERAL,INC,Hand,91688,101,91789,1886284,2019
Maharashtra,Aurangabad,Agrawal Kunjbihari Jugalkishor,MALE,60,GENERAL,PSPL,Key,1811,1,1812,1886284,2019
Maharashtra,Aurangabad,Arvind Kisanrao Kamble,MALE,27,SC,BARESP,Air Conditioner,2775,4,2779,1886284,2019
Maharashtra,Aurangabad,Imtiaz Jaleel Syed,MALE,50,GENERAL,AIMIM,Kite,388784,258,389042,1886284,2019
Maharashtra,Aurangabad,Uttam Dhanu Rathod,MALE,65,GENERAL,ALoP,Apple,2212,1,2213,1886284,2019
Maharashtra,Aurangabad,Dipali Lalaji Misal,FEMALE,26,SC,BMUP,Cot,1663,3,1666,1886284,2019
Maharashtra,Aurangabad,Nadim Rana,MALE,45,GENERAL,BAHUMP,Whistle,1210,0,1210,1886284,2019
Maharashtra,Aurangabad,M. B. Magare,MALE,62,SC,PPID,Black Board,1226,2,1228,1886284,2019
Maharashtra,Aurangabad,Mohammad Jaqeer Abdul Qadar,MALE,43,GENERAL,BHAPRAP,Ludo,3194,4,3198,1886284,2019
Maharashtra,Aurangabad,Mohsin Sir Nasim Bhai,MALE,29,GENERAL,NNP,Auto- Rickshaw,4590,0,4590,1886284,2019
Maharashtra,Aurangabad,Subhash Kisanrao Patil,MALE,57,GENERAL,MSHP,Refrigerator,1874,4,1878,1886284,2019
Maharashtra,Aurangabad,Habib Gayas Shaikh,MALE,53,GENERAL,ANC,Gramophone,1503,0,1503,1886284,2019
Maharashtra,Aurangabad,Kurangal Sanjay Baburao,MALE,48,GENERAL,IND,Shoe,1351,1,1352,1886284,2019
Maharashtra,Aurangabad,Khan Aejaz Ahemad,MALE,44,GENERAL,IND,Helicopter,5042,1,5043,1886284,2019
Maharashtra,Aurangabad,Jagan Baburao Salve,MALE,42,SC,IND,COMPUTER,3216,0,3216,1886284,2019
Maharashtra,Aurangabad,Fulare Suresh Asaram,MALE,38,GENERAL,IND,Hat,867,0,867,1886284,2019
Maharashtra,Aurangabad,Ravindra Bhanudas Kale,MALE,39,GENERAL,IND,Bat,922,0,922,1886284,2019
Maharashtra,Aurangabad,Shaikh Khaja Shaikh Kasim Kismatwala,MALE,42,GENERAL,IND,Sewing Machine,1869,0,1869,1886284,2019
Maharashtra,Aurangabad,Sangita Kalyanrao Nirmal,FEMALE,42,GENERAL,IND,Cup & Saucer,2213,1,2214,1886284,2019
Maharashtra,Aurangabad,Harshwardhandada Raibhanji Jadhav,MALE,41,GENERAL,IND,Tractor Chalata Kisan,283237,561,283798,1886284,2019
Maharashtra,Aurangabad,Tribhuvan Madhukar Padmakar,MALE,51,SC,IND,Almirah,1731,1,1732,1886284,2019
Maharashtra,Aurangabad,NOTA,,,,NOTA,,4919,10,4929,1886284,2019
Maharashtra,Dindori ,Ashok Tryambak Jadhav (Sir),MALE,46,ST,BSP,Elephant,7678,42,7720,1732936,2019
Maharashtra,Dindori ,Gavit Jeeva Pandu,MALE,70,ST,CPIM,"Hammer, Sickle and Star",109485,85,109570,1732936,2019
Maharashtra,Dindori ,Dhanraj Haribhau Mahale,MALE,44,ST,NCP,Clock,368111,580,368691,1732936,2019
Maharashtra,Dindori ,Dr. Bharati Pravin Pawar,FEMALE,40,ST,BJP,Lotus,565452,2018,567470,1732936,2019
Maharashtra,Dindori ,Dadasaheb Hiraman Pawar,MALE,30,ST,RASMARP,Tractor Chalata Kisan,5737,17,5754,1732936,2019
Maharashtra,Dindori ,Barde Dattu Kashinath,MALE,30,ST,BTP,Auto- Rickshaw,5619,12,5631,1732936,2019
Maharashtra,Dindori ,Bapu Kelu Barde,MALE,53,ST,VBA,Cup & Saucer,58749,98,58847,1732936,2019
Maharashtra,Dindori ,Adv. Bagul Tikaram Katthu,MALE,65,ST,IND,Ganna Kisan,4495,7,4502,1732936,2019
Maharashtra,Dindori ,NOTA,,,,NOTA,,9428,18,9446,1732936,2019
Maharashtra,Nashik,Adv. Ahire Vaibhav Shantaram,MALE,39,SC,BSP,Elephant,5685,34,5719,1885064,2019
Maharashtra,Nashik,Godse Hemant Tukaram,MALE,48,GENERAL,SHS,Bow and Arrow,562034,1565,563599,1885064,2019
Maharashtra,Nashik,Sameer Magan Bhujbal,MALE,45,GENERAL,NCP,Clock,270854,541,271395,1885064,2019
Maharashtra,Nashik,Jawale Soniya Ramnath,FEMALE,32,ST,BTP,Auto- Rickshaw,6911,41,6952,1885064,2019
Maharashtra,Nashik,Pavan Chandrakant Pawar,MALE,38,GENERAL,VBA,Cup & Saucer,109836,145,109981,1885064,2019
Maharashtra,Nashik,Vinod Vasant Shirsath,MALE,26,SC,HJP,Television,1351,11,1362,1885064,2019
Maharashtra,Nashik,Shivnath Vithoba Kasar,MALE,53,GENERAL,BMUP,Cot,865,1,866,1885064,2019
Maharashtra,Nashik,Sanjay Sukhdev Ghodke,MALE,48,SC,BARESP,Air Conditioner,899,0,899,1885064,2019
Maharashtra,Nashik,Aher Sharad Keru,MALE,30,ST,IND,Gas Cylinder,1386,1,1387,1885064,2019
Maharashtra,Nashik,Kanoje Prakash Giridhar,MALE,51,GENERAL,IND,Balloon,921,1,922,1885064,2019
Maharashtra,Nashik,Kedar Sindhubai Ravindra,FEMALE,55,SC,IND,Fountain,1734,2,1736,1885064,2019
Maharashtra,Nashik,Adv. Kokate Manikrao Shivajirao,MALE,61,GENERAL,IND,Tractor Chalata Kisan,134229,298,134527,1885064,2019
Maharashtra,Nashik,Devidas Piraji Sarkate,MALE,44,SC,IND,Whistle,4274,0,4274,1885064,2019
Maharashtra,Nashik,Dhananjay Anil Bhawsar,MALE,39,GENERAL,IND,Laptop,1883,2,1885,1885064,2019
Maharashtra,Nashik,Priyanka Ramrao Shirole,FEMALE,28,GENERAL,IND,Almirah,2197,9,2206,1885064,2019
Maharashtra,Nashik,Vilas Madhukar Desale (Patil),MALE,46,GENERAL,IND,Ice Cream,3826,0,3826,1885064,2019
Maharashtra,Nashik,Sharad Damu Dhanrao,MALE,40,SC,IND,Bat,835,0,835,1885064,2019
Maharashtra,Nashik,Sudhir Shridhar Deshmukh,MALE,58,GENERAL,IND,Trumpet,1881,0,1881,1885064,2019
Maharashtra,Nashik,NOTA,,,,NOTA,,6952,28,6980,1885064,2019
Maharashtra,Palghar ,Rajendra Dhedya Gavit,MALE,51,ST,SHS,Bow and Arrow,579989,490,580479,1885600,2019
Maharashtra,Palghar ,Sanjay Laxman Tambda,MALE,43,ST,BSP,Elephant,13439,7,13446,1885600,2019
Maharashtra,Palghar ,Devram Zipar Kurkute,MALE,42,ST,APoI,Coat,8209,4,8213,1885600,2019
Maharashtra,Palghar ,Baliram Sukur Jadhav,MALE,63,ST,BVA,Auto- Rickshaw,491391,205,491596,1885600,2019
Maharashtra,Palghar ,Comrad Shankar Badade,MALE,62,ST,MLPOIRF,Cup & Saucer,11917,1,11918,1885600,2019
Maharashtra,Palghar ,Suresh Arjun Padavi,MALE,34,ST,VBA,Key,13715,13,13728,1885600,2019
Maharashtra,Palghar ,Sanjay Rama Kohkera,MALE,32,ST,BMUP,Cot,6180,5,6185,1885600,2019
Maharashtra,Palghar ,Dattaram Jayram Karbat,MALE,55,ST,IND,BUCKET,13921,11,13932,1885600,2019
Maharashtra,Palghar ,Bhondave Tai Maruti,FEMALE,55,ST,IND,Bat,5304,0,5304,1885600,2019
Maharashtra,Palghar ,Raju Damu Lade,MALE,39,ST,IND,Hat,10217,1,10218,1885600,2019
Maharashtra,Palghar ,Vishnu Kakadya Padavi,MALE,41,ST,IND,Pot,9902,2,9904,1885600,2019
Maharashtra,Palghar ,Swapnil Mahadev Koli,MALE,49,ST,IND,Boat with Man and Sail,7539,0,7539,1885600,2019
Maharashtra,Palghar ,NOTA,,,,NOTA,,29463,16,29479,1885600,2019
Maharashtra,Bhiwandi,KAPIL MORESHWAR PATIL,MALE,58,GENERAL,BJP,Lotus,522032,1551,523583,1890100,2019
Maharashtra,Bhiwandi,TAWARE SURESH KASHINATH,MALE,62,GENERAL,INC,Hand,366671,583,367254,1890100,2019
Maharashtra,Bhiwandi,ANSARI MUMTAZ ABDULSATTAR,MALE,44,GENERAL,BARESP,Air Conditioner,3240,0,3240,1890100,2019
Maharashtra,Bhiwandi,PROF. (DR.) ARUN SAVANT,MALE,69,GENERAL,VBA,Cup & Saucer,51259,196,51455,1890100,2019
Maharashtra,Bhiwandi,KISHOR RAMBHAUJI KINKAR,MALE,48,GENERAL,BHAPRAP,Ludo,900,0,900,1890100,2019
Maharashtra,Bhiwandi,DR. NOORUDDIN NIZAM ANSARI,MALE,44,GENERAL,SP,Bicycle,2754,2,2756,1890100,2019
Maharashtra,Bhiwandi,FEROZ ABDURRAHIM SHAIKH,MALE,46,GENERAL,JANADIP,Whistle,1398,0,1398,1890100,2019
Maharashtra,Bhiwandi,SANJAY GANAPAT WAGH,MALE,28,ST,BTP,Auto- Rickshaw,2362,7,2369,1890100,2019
Maharashtra,Bhiwandi,KAPIL YASHWANT DHAMANE,MALE,34,GENERAL,IND,Tractor Chalata Kisan,1333,2,1335,1890100,2019
Maharashtra,Bhiwandi,KAPIL JAYHIND PATIL,MALE,35,GENERAL,IND,Cauliflower,2055,3,2058,1890100,2019
Maharashtra,Bhiwandi,DEEPAK PANDHARINATH KHAMBEKAR,MALE,53,GENERAL,IND,DIAMOND,3577,0,3577,1890100,2019
Maharashtra,Bhiwandi,ENGINEER NAVID BETAB,MALE,41,GENERAL,IND,Television,1806,0,1806,1890100,2019
Maharashtra,Bhiwandi,NITESH RAGHUNATH JADHAV,MALE,27,GENERAL,IND,Ring,20675,22,20697,1890100,2019
Maharashtra,Bhiwandi,BALARAM VITTHAL MHATRE,MALE,57,GENERAL,IND,Pressure Cooker,2962,0,2962,1890100,2019
Maharashtra,Bhiwandi,SUHAS DHANANJAY BONDE,MALE,47,GENERAL,IND,Bat,3384,1,3385,1890100,2019
Maharashtra,Bhiwandi,NOTA,,,,NOTA,,16355,42,16397,1890100,2019
Maharashtra,Kalyan,BABAJI BALARAM PATIL,MALE,52,GENERAL,NCP,Clock,215014,366,215380,1965676,2019
Maharashtra,Kalyan,RAVINDRA (PINTU) KENE,MALE,35,GENERAL,BSP,Elephant,9604,23,9627,1965676,2019
Maharashtra,Kalyan,Dr. SHRIKANT EKNATH SHINDE,MALE,32,GENERAL,SHS,Bow and Arrow,558023,1700,559723,1965676,2019
Maharashtra,Kalyan,Gautam Baburao Waghchaure,MALE,56,GENERAL,BMUP,Cot,2660,2,2662,1965676,2019
Maharashtra,Kalyan,MILIND KAMBLE,MALE,35,SC,BAAP,Fountain,793,5,798,1965676,2019
Maharashtra,Kalyan,MUNIR AHMAD ANSARI,MALE,45,GENERAL,IUML,Auto- Rickshaw,1302,0,1302,1965676,2019
Maharashtra,Kalyan,MOHAMMED AHMED KHAN (AHMED NETA),MALE,53,GENERAL,BAHUMP,Whistle,1030,1,1031,1965676,2019
Maharashtra,Kalyan,SALVE VINOD MANOHAR,MALE,45,SC,BKNP,DIAMOND,3260,1,3261,1965676,2019
Maharashtra,Kalyan,Dr. Suresh Abhiman Gawai,MALE,50,SC,BHAPRAP,Ludo,841,2,843,1965676,2019
Maharashtra,Kalyan,SANJAY HEDAOO,MALE,54,GENERAL,VBA,Cup & Saucer,65362,210,65572,1965676,2019
Maharashtra,Kalyan,Santosh Bhikaji Bhalerao,MALE,41,SC,APoI,Coat,1078,3,1081,1965676,2019
Maharashtra,Kalyan,Habibur Rehman,MALE,59,GENERAL,PECP,Glass Tumbler,1073,0,1073,1965676,2019
Maharashtra,Kalyan,Haresh Sambhaji Bramhane,MALE,43,SC,BARESP,Air Conditioner,721,1,722,1965676,2019
Maharashtra,Kalyan,AJAYSHYAM RAMLAKHAN MORYA,MALE,47,GENERAL,IND,Sewing Machine,1274,0,1274,1965676,2019
Maharashtra,Kalyan,Amrish Raj Morajkar,MALE,33,GENERAL,IND,Key,915,0,915,1965676,2019
Maharashtra,Kalyan,Asmita Pushkar Puranik,FEMALE,40,GENERAL,IND,Letter Box,2511,1,2512,1965676,2019
Maharashtra,Kalyan,Chandrakant Rambhaji Mote,MALE,57,SC,IND,Green Chilli,1365,0,1365,1965676,2019
Maharashtra,Kalyan,Zafarullah Gulam Rab Sayyed,MALE,36,GENERAL,IND,Bat,495,0,495,1965676,2019
Maharashtra,Kalyan,DINKAR RANGANATH PHALAKE,MALE,64,GENERAL,IND,Helicopter,1389,0,1389,1965676,2019
Maharashtra,Kalyan,Nafees Ansari,MALE,42,GENERAL,IND,Bottle,434,0,434,1965676,2019
Maharashtra,Kalyan,NARENDRBHAI MORE,MALE,56,SC,IND,Television,690,0,690,1965676,2019
Maharashtra,Kalyan,YASMIN BANOO MOHD. SALIM,FEMALE,40,GENERAL,IND,CALCULATOR,412,1,413,1965676,2019
Maharashtra,Kalyan,Mo. Yusuf Mo. Farooq Khan,MALE,40,GENERAL,IND,Walking Stick,429,0,429,1965676,2019
Maharashtra,Kalyan,Vinay Dubey,MALE,33,GENERAL,IND,COMPUTER,471,0,471,1965676,2019
Maharashtra,Kalyan,SHIVA KRISHNAMURTHY IYER,MALE,57,GENERAL,IND,CCTV Camera,765,2,767,1965676,2019
Maharashtra,Kalyan,Sayyed Waseem Ali Nazir Ali,MALE,40,GENERAL,IND,Battery Torch,1093,0,1093,1965676,2019
Maharashtra,Kalyan,Suhas Dhananjay Bonde,MALE,47,GENERAL,IND,Tractor Chalata Kisan,1186,1,1187,1965676,2019
Maharashtra,Kalyan,SONALI ASHOK GANGAWANE,FEMALE,34,SC,IND,Laptop,790,2,792,1965676,2019
Maharashtra,Kalyan,NOTA,,,,NOTA,,12975,37,13012,1965676,2019
Maharashtra,Thane,ANAND PRAKASH PARANJPE,MALE,46,GENERAL,NCP,Clock,328088,736,328824,2370903,2019
Maharashtra,Thane,RAJAN BABURAO VICHARE,MALE,57,GENERAL,SHS,Bow and Arrow,738618,2351,740969,2370903,2019
Maharashtra,Thane,RAJESHCHANNA BAIJNATH JAISWAR,MALE,48,GENERAL,BSP,Elephant,9455,17,9472,2370903,2019
Maharashtra,Thane,AJAY BABURAM GUPTA,MALE,48,GENERAL,BAAP,Fountain,1443,10,1453,2370903,2019
Maharashtra,Thane,USMAN MOOSA SHAIKH,MALE,47,GENERAL,BAHUMP,Whistle,2097,1,2098,2370903,2019
Maharashtra,Thane,OMKAR NATH S. TIWARI,MALE,32,SC,HND,Water Tank,799,2,801,2370903,2019
Maharashtra,Thane,JADHAV PRABHAKAR ANANT,MALE,63,GENERAL,BARESP,Air Conditioner,685,1,686,2370903,2019
Maharashtra,Thane,JAIN SURENDRAKUMAR,MALE,50,GENERAL,NAP,Auto- Rickshaw,1396,2,1398,2370903,2019
Maharashtra,Thane,DILIP PRABHAKAR ALONI (JOSHI),MALE,63,GENERAL,ABJS,Key,849,1,850,2370903,2019
Maharashtra,Thane,BRAMHADEV RAMBAKSHI PANDE,MALE,36,GENERAL,SABHP,Camera,867,0,867,2370903,2019
Maharashtra,Thane,MALLIKARJUN SAIBANNA PUJARI,MALE,47,GENERAL,VBA,Cup & Saucer,47260,172,47432,2370903,2019
Maharashtra,Thane,MADHAVILATA DINESHKUMAR MAURYA,FEMALE,42,GENERAL,JANADIP,Green Chilli,905,1,906,2370903,2019
Maharashtra,Thane,RAJESH SIDDHANNA KAMBLE,MALE,40,SC,BMUP,Cot,938,5,943,2370903,2019
Maharashtra,Thane,SUDHAKAR NARAYAN SHINDE,MALE,65,SC,APoI,Coat,1036,2,1038,2370903,2019
Maharashtra,Thane,SUBHASHCHANDRA RATANDEO JHA,MALE,50,GENERAL,SVPP,Battery Torch,997,1,998,2370903,2019
Maharashtra,Thane,HEMANT KISAN PATIL,MALE,45,GENERAL,ssrd,Grapes,2619,1,2620,2370903,2019
Maharashtra,Thane,Dr. AKSHAY ANANT ZODGE,MALE,32,GENERAL,IND,Bat,1880,1,1881,2370903,2019
Maharashtra,Thane,OM PRAKASH PAL,MALE,35,GENERAL,IND,Helicopter,1854,0,1854,2370903,2019
Maharashtra,Thane,DIGAMBAR YALAPPA BANSODE ,MALE,55,SC,IND,Tractor Chalata Kisan,801,1,802,2370903,2019
Maharashtra,Thane,POKHARKAR VINOD LAXMAN,MALE,35,GENERAL,IND,Helmet,766,6,772,2370903,2019
Maharashtra,Thane,RAMESH KUMAR THAKURPRASAD SHRIVASTAV,MALE,63,GENERAL,IND,Pen Nib with Seven Rays,1704,1,1705,2370903,2019
Maharashtra,Thane,VITTHAL NATHA CHAVAN,MALE,38,SC,IND,Gas Cylinder,534,1,535,2370903,2019
Maharashtra,Thane,SHUBHANGI VIDYASAGAR CHAVAN ,FEMALE,43,GENERAL,IND,Football,1182,6,1188,2370903,2019
Maharashtra,Thane,NOTA,,,,NOTA,,20365,61,20426,2370903,2019
Maharashtra,Mumbai North,Urmila Matondkar,FEMALE,48,GENERAL,INC,Hand,240956,475,241431,1647350,2019
Maharashtra,Mumbai North,Gopal Shetty,MALE,65,GENERAL,BJP,Lotus,705555,1123,706678,1647350,2019
Maharashtra,Mumbai North,Manojkumar Jayprakash Singh,MALE,36,GENERAL,BSP,Elephant,3924,1,3925,1647350,2019
Maharashtra,Mumbai North,Andrew John Fernandes,MALE,58,GENERAL,HBP,Ganna Kisan,905,1,906,1647350,2019
Maharashtra,Mumbai North,Ankushrao Shivajirao Patil,MALE,51,GENERAL,RASMARP,Battery Torch,387,1,388,1647350,2019
Maharashtra,Mumbai North,Chandaliya Samaysingh Anand,MALE,52,GENERAL,BMUP,Cot,440,9,449,1647350,2019
Maharashtra,Mumbai North,Chhannu Sahadewrao Sontakkey,MALE,57,GENERAL,BHAPRAP,Ludo,274,0,274,1647350,2019
Maharashtra,Mumbai North,Thorat Sunil Uttamrao,MALE,48,SC,VBA,Cup & Saucer,15629,62,15691,1647350,2019
Maharashtra,Mumbai North,Dr. Pawan Kumar Pandey,MALE,43,GENERAL,SABHP,Camera,422,1,423,1647350,2019
Maharashtra,Mumbai North,Fateh Mohd. Mansuri Shaikh,MALE,64,GENERAL,BLRP,Tractor Chalata Kisan,1234,0,1234,1647350,2019
Maharashtra,Mumbai North,Ranjit Bajrangi Tiwari,MALE,43,GENERAL,NAP,Frying Pan,256,0,256,1647350,2019
Maharashtra,Mumbai North,Comrade Vilas Hiwale,MALE,44,SC,MLPOIRF,Whistle,489,0,489,1647350,2019
Maharashtra,Mumbai North,Akhtar Munshi Paper Wala,MALE,49,GENERAL,IND,FLUTE,292,0,292,1647350,2019
Maharashtra,Mumbai North,Ansari Mohd. Azad,MALE,46,GENERAL,IND,Auto- Rickshaw,634,0,634,1647350,2019
Maharashtra,Mumbai North,Amol Ashokrao Jadhav,MALE,30,GENERAL,IND,Pen Nib with Seven Rays,897,3,900,1647350,2019
Maharashtra,Mumbai North,B. K. Gadhavi,MALE,74,GENERAL,IND,Pineapple,1392,1,1393,1647350,2019
Maharashtra,Mumbai North,Milind Shankar Repe,MALE,57,GENERAL,IND,DIAMOND,1351,1,1352,1647350,2019
Maharashtra,Mumbai North,Dr. Raies Khan,MALE,46,GENERAL,IND,Bat,1078,0,1078,1647350,2019
Maharashtra,Mumbai North,NOTA,,,,NOTA,,11941,25,11966,1647350,2019
Maharashtra,Mumbai North West,Gajanan Kirtikar,MALE,75,GENERAL,SHS,Bow and Arrow,569018,1045,570063,1732263,2019
Maharashtra,Mumbai North West,Sanjay Nirupam,MALE,54,GENERAL,INC,Hand,309517,218,309735,1732263,2019
Maharashtra,Mumbai North West,Ajay Kailashnath Dubey,MALE,29,GENERAL,JANADIP,Whistle,2081,2,2083,1732263,2019
Maharashtra,Mumbai North West,Arora Surinder Mohan,MALE,64,GENERAL,BAAP,Fountain,1180,0,1180,1732263,2019
Maharashtra,Mumbai North West,Chandrashekhar Sharma,MALE,42,GENERAL,BMFP,BISCUIT,574,0,574,1732263,2019
Maharashtra,Mumbai North West,Chhaya Sunil Tiwari,FEMALE,41,GENERAL,JAC,Ganna Kisan,1158,0,1158,1732263,2019
Maharashtra,Mumbai North West,Dharmendra Shriram Pal,MALE,42,GENERAL,RAKRD,Door Bell,475,0,475,1732263,2019
Maharashtra,Mumbai North West,Vijay Marothi Koyale,MALE,49,GENERAL,RASMARP,Bat,489,2,491,1732263,2019
Maharashtra,Mumbai North West,Shakuntala Mariya Kushalkar,FEMALE,47,GENERAL,PRCP,Truck,749,0,749,1732263,2019
Maharashtra,Mumbai North West,Shaikh Abusalim Arunahak,MALE,57,GENERAL,RUC,Mixee,449,0,449,1732263,2019
Maharashtra,Mumbai North West,Subhash Passi,MALE,57,SC,SP,Bicycle,5847,3,5850,1732263,2019
Maharashtra,Mumbai North West,Suresh Sundar Shetty,MALE,46,GENERAL,VBA,Cup & Saucer,23367,55,23422,1732263,2019
Maharashtra,Mumbai North West,Harishankar Shivpujan Yadav,MALE,48,GENERAL,AAPP,Battery Torch,441,0,441,1732263,2019
Maharashtra,Mumbai North West,Aftab Mashwood Khan,MALE,43,GENERAL,IND,Bread,499,0,499,1732263,2019
Maharashtra,Mumbai North West,Gajanan Tukaram Sonkamble,MALE,33,GENERAL,IND,Slate,848,0,848,1732263,2019
Maharashtra,Mumbai North West,Prabhakar Tarapado Sadhu,MALE,47,GENERAL,IND,Binoculars,1912,0,1912,1732263,2019
Maharashtra,Mumbai North West,Madan Banwarilal Agrawal,MALE,55,GENERAL,IND,Well,1300,0,1300,1732263,2019
